Time	UTC	GPS_lat(deg)	GPS_long(deg)	AIR_DATA:airspeed	IMU_ACCEL:az	IMU_ACCEL:ay	IMU_ACCEL:ax	IMU_MAG:mz	IMU_MAG:my	IMU_MAG:mx	IMU_GYRO:gr	IMU_GYRO:gq	IMU_GYRO:gp	WIND_INFO_RET:airspeed	WIND_INFO_RET:up	WIND_INFO_RET:north	WIND_INFO_RET:east	AOA:angle	GPS:climb	GPS:speed	GPS:course	ATTITUDE:theta	ATTITUDE:psi	ATTITUDE:phi
453.120	13:10:30.986	43.462721497	1.275433555	13.556435	-16.193359	0.820312	2.972656	0.731445	-0.459473	0.375488	-0.320801	0.503174	0.131836	13.66861	-2.506457	1.835586	2.729351	0.0515	-59	1730	61	-0.095942	-0.102537	-0.756259
453.170	13:10:31.036	43.462721497	1.275433555	13.556435	-15.520508	1.009766	2.827148	0.746582	-0.463379	0.377441	-0.323486	0.497314	0.123291	13.66861	-2.506457	1.835586	2.729351	0.045825	-59	1730	61	-0.06612	-0.10652	-0.740952
453.220	13:10:31.086	43.462721497	1.275433555	13.495028	-13.303711	-0.635742	1.168945	0.708496	-0.465332	0.356445	-0.33667	0.508545	0.263916	13.617935	-2.548921	2.145264	2.395017	0.037882	-59	1730	61	-0.059365	-0.134423	-0.745877
453.270	13:10:31.136	43.462721497	1.275433555	13.495028	-13.323242	-0.660156	1.238281	0.695801	-0.422852	0.412598	-0.350098	0.498535	0.290527	13.617935	-2.548921	2.145264	2.395017	0.035612	-59	1730	61	-0.051523	-0.164573	-0.740352
453.320	13:10:31.186	43.462752675	1.275435141	13.354619	-14.765625	0.868164	2.583984	0.765137	-0.418945	0.348633	-0.360107	0.474609	0.299561	13.551614	-2.542677	2.410794	2.094692	0.040151	-27	1696	3589	-0.039648	-0.184934	-0.726307
453.370	13:10:31.236	43.462752675	1.275435141	13.354619	-14.579102	0.892578	2.500977	0.695801	-0.392578	0.377441	-0.375	0.46167	0.2771	13.551614	-2.542677	2.410794	2.094692	0.036747	-27	1696	3589	-0.031845	-0.211038	-0.713733
453.420	13:10:31.286	43.462752675	1.275435141	13.40749	-13.339844	-0.575195	1.266602	0.697754	-0.378418	0.333008	-0.400146	0.400635	0.259033	13.404029	-2.499852	2.64661	1.818416	0.034477	-27	1696	3589	-0.029845	-0.239215	-0.724665
453.470	13:10:31.336	43.462752675	1.275435141	13.40749	-12.996094	-0.673828	1.208984	0.78418	-0.368164	0.307617	-0.397949	0.355957	0.317627	13.404029	-2.499852	2.64661	1.818416	0.039016	-27	1696	3589	-0.02602	-0.260273	-0.720273
453.520	13:10:31.386	43.462782783	1.275431441	13.251659	-13.189453	0.678711	2.130859	0.723145	-0.337891	0.300293	-0.38623	0.372803	0.402588	13.45072	-2.464098	2.815991	1.565256	0.027668	-45	1676	3521	-0.033844	-0.294007	-0.702923
453.570	13:10:31.436	43.462782783	1.275431441	13.251659	-14.245117	0.513672	2.302734	0.79248	-0.325684	0.301758	-0.372803	0.39624	0.683105	13.45072	-2.464098	2.815991	1.565256	0.036747	-45	1676	3521	-0.027989	-0.314526	-0.673792
453.620	13:10:31.486	43.462782783	1.275431441	13.07352	-13.643555	-0.744141	1.291016	0.752441	-0.250977	0.259277	-0.398438	0.335693	0.864014	13.283099	-2.415061	2.965549	1.323218	0.034477	-45	1676	3521	-0.044557	-0.363111	-0.650816
453.670	13:10:31.536	43.462782783	1.275431441	13.07352	-13.318359	-0.836914	1.21875	0.876953	-0.212402	0.251465	-0.42334	0.310547	0.842285	13.283099	-2.415061	2.965549	1.323218	0.027668	-45	1676	3521	-0.050038	-0.394685	-0.620143
453.720	13:10:31.586	43.462812008	1.275422946	13.170208	-13.217773	0.21582	2.068359	0.782227	-0.173828	0.257324	-0.427734	0.304688	0.878418	13.115132	-2.36718	3.085711	1.061849	0.028803	3	1652	3445	-0.060165	-0.433446	-0.580939
453.770	13:10:31.636	43.462812008	1.275422946	13.170208	-13.108398	0.110352	2.011719	0.853516	-0.145508	0.255371	-0.432373	0.301025	0.911865	13.115132	-2.36718	3.085711	1.061849	0.024264	3	1652	3445	-0.064688	-0.467385	-0.532057
453.820	13:10:31.686	43.462812008	1.275422946	12.889673	-12.544922	-1.06543	1.259766	0.828125	-0.074707	0.191406	-0.445801	0.274414	0.938477	13.194962	-2.251717	3.153533	0.870881	0.023129	3	1652	3445	-0.081549	-0.524807	-0.509449
453.870	13:10:31.736	43.462812008	1.275422946	12.889673	-11.918945	-1.137695	1.185547	0.807129	-0.025879	0.26709	-0.438965	0.23877	0.941162	13.194962	-2.251717	3.153533	0.870881	0.012915	3	1652	3445	-0.092517	-0.5712	-0.478643
453.920	13:10:31.786	43.462839445	1.275409310	12.490218	-11.852539	-0.395508	1.71582	0.838867	0.02002	0.210938	-0.399414	0.248291	0.900146	12.92112	-2.132459	3.20734	0.656217	0.015185	13	1614	3371	-0.106508	-0.622133	-0.436526
453.970	13:10:31.836	43.462839445	1.275409310	12.490218	-12.014648	-0.527344	1.770508	0.817871	0.04834	0.272949	-0.383057	0.260498	0.810303	12.92112	-2.132459	3.20734	0.656217	0.020859	13	1614	3371	-0.115715	-0.672114	-0.389049
454.020	13:10:31.886	43.462839445	1.275409310	12.294073	-11.388672	-1.394531	1.359375	0.847168	0.113281	0.201172	-0.353271	0.21582	0.652344	12.514579	-1.981808	3.272757	0.425506	0.010645	13	1614	3371	-0.131791	-0.730589	-0.376767
454.070	13:10:31.936	43.462839445	1.275409310	12.294073	-11.494141	-1.40625	1.385742	0.805176	0.131348	0.197266	-0.326172	0.186035	0.344238	12.514579	-1.981808	3.272757	0.425506	0.015185	13	1614	3371	-0.145089	-0.778498	-0.36767
454.120	13:10:31.986	43.462865009	1.275390906	12.038335	-11.040039	-0.719727	1.509766	0.85791	0.127441	0.201172	-0.231445	0.131348	-0.010986	12.312831	-1.787719	3.310431	0.221417	0.01632	31	1583	3285	-0.15944	-0.824247	-0.365413
454.170	13:10:32.036	43.462865009	1.275390906	12.038335	-10.798828	-0.741211	1.448242	0.796875	0.139648	0.137207	-0.161621	0.145264	-0.022217	12.312831	-1.787719	3.310431	0.221417	0.01405	31	1583	3285	-0.171003	-0.864073	-0.364829
454.220	13:10:32.086	43.462865009	1.275390906	12.019222	-10.753906	-1.147461	1.398438	0.843262	0.129395	0.1875	-0.073242	0.223877	0.121094	12.060575	-1.603702	3.332905	0.005463	0.008376	31	1583	3285	-0.186933	-0.907713	-0.376859
454.270	13:10:32.136	43.462865009	1.275390906	12.019222	-11.269531	-0.991211	1.484375	0.798828	0.133301	0.118164	-0.015381	0.284668	0.227051	12.060575	-1.603702	3.332905	0.005463	0.012915	31	1583	3285	-0.19627	-0.940423	-0.384945
454.320	13:10:32.186	43.462888078	1.275368247	12.071151	-11.667969	-0.660156	1.445312	0.80127	0.163574	0.137207	0.075928	0.353271	0.415039	12.029542	-1.409555	3.333483	-0.166632	0.017454	6	1571	3214	-0.198905	-0.974737	-0.374964
454.370	13:10:32.236	43.462888078	1.275368247	12.071151	-11.844727	-0.698242	1.476562	0.845215	0.166016	0.071289	0.110596	0.366943	0.556396	12.029542	-1.409555	3.333483	-0.166632	0.01632	6	1571	3214	-0.201059	-1.020977	-0.346461
454.420	13:10:32.286	43.462888078	1.275368247	12.237823	-12.993164	-0.416992	1.911133	0.782227	0.224609	0.058105	0.117432	0.310547	0.710205	12.089187	-1.22071	3.327851	-0.320239	0.028803	6	1571	3214	-0.201265	-1.054295	-0.337187
454.470	13:10:32.336	43.462888078	1.275368247	12.237823	-13.836914	0.775391	2.805664	0.817871	0.26709	0.102539	0.112793	0.226074	0.756104	12.089187	-1.22071	3.327851	-0.320239	0.028803	6	1571	3214	-0.221655	-1.129081	-0.316115
454.520	13:10:32.386	43.462908659	1.275341826	12.427106	-11.362305	-0.808594	1.25	0.750488	0.299316	0.054199	0.088135	0.176025	0.775635	12.253888	-1.022582	3.324405	-0.418225	0.021994	-20	1547	3133	-0.238185	-1.199432	-0.277822
454.570	13:10:32.436	43.462908659	1.275341826	12.427106	-10.956055	-1.022461	1.15918	0.80127	0.32373	0.112305	0.066406	0.194092	0.765137	12.253888	-1.022582	3.324405	-0.418225	0.024264	-20	1547	3133	-0.250418	-1.289738	-0.220556
454.620	13:10:32.486	43.462908659	1.275341826	12.376199	-13.521484	0.868164	2.737305	0.79248	0.362305	0.071289	0.019531	0.244629	0.570312	12.432858	-0.769787	3.357727	-0.392255	0.026533	-20	1547	3133	-0.262386	-1.367323	-0.193439
454.670	13:10:32.536	43.462908659	1.275341826	12.376199	-13.220703	0.611328	2.610352	0.706543	0.404785	0.056152	-0.009521	0.236084	0.483643	12.432858	-0.769787	3.357727	-0.392255	0.035612	-20	1547	3133	-0.275234	-1.435213	-0.17881
454.720	13:10:32.586	43.462926044	1.275312405	12.492049	-11.780273	-1.103516	1.259766	0.723145	0.408691	0.083008	-0.033447	0.157959	0.46167	12.365905	-0.468782	3.424307	-0.334786	0.034477	-5	1527	3055	-0.28456	-1.509509	-0.154204
454.770	13:10:32.636	43.462926044	1.275312405	12.492049	-11.861328	-1.164062	1.235352	0.681152	0.427246	-0.005371	-0.045166	0.158447	0.439453	12.365905	-0.468782	3.424307	-0.334786	0.032207	-5	1527	3055	-0.286984	-1.57893	-0.120803
454.820	13:10:32.686	43.462926044	1.275312405	12.476712	-13.148438	0.446289	2.62207	0.752441	0.475586	-0.005371	-0.04834	0.212158	0.321777	12.483875	-0.153358	3.542464	-0.208857	0.036747	-5	1527	3055	-0.290925	-1.63863	-0.10383
454.870	13:10:32.736	43.462926044	1.275312405	12.476712	-12.637695	0.380859	2.524414	0.746582	0.441406	-0.020996	-0.045654	0.212158	0.272217	12.483875	-0.153358	3.542464	-0.208857	0.033342	-5	1527	3055	-0.293673	-1.699344	-0.091134
454.920	13:10:32.786	43.462940874	1.275280832	12.382134	-11.467773	-0.866211	1.388672	0.618164	0.501953	0.036621	-0.056885	0.217529	0.273438	12.461392	0.171621	3.679641	-0.088864	0.026533	17	1512	3011	-0.289252	-1.751697	-0.073829
454.970	13:10:32.836	43.462940874	1.275280832	12.382134	-11.335938	-0.871094	1.428711	0.695801	0.473633	0.026855	-0.060547	0.239746	0.206299	12.461392	0.171621	3.679641	-0.088864	0.023129	17	1512	3011	-0.280225	-1.797403	-0.054754
455.020	13:10:32.886	43.462940874	1.275280832	11.895764	-12.594727	-0.703125	1.836914	0.733887	0.5	0.015137	-0.029785	0.189941	0.029785	12.366231	0.481824	3.833945	0.035804	0.033342	17	1512	3011	-0.277698	-1.827284	-0.061764
455.070	13:10:32.936	43.462940874	1.275280832	11.895764	-12.396484	-0.959961	1.617188	0.653809	0.481934	-0.069336	0.02124	0.046143	0.108398	12.366231	0.481824	3.833945	0.035804	0.041286	17	1512	3011	-0.277076	-1.865329	-0.068464
455.120	13:10:32.986	43.462954070	1.275248317	12.052131	-10.980469	-0.367188	2.149414	0.578125	0.530273	0.001465	0.05957	-0.231445	0.180908	11.900808	0.712445	3.883011	0.039221	0.018589	23	1483	2967	-0.28334	-1.90686	-0.060904
455.170	13:10:33.036	43.462954070	1.275248317	12.052131	-8.907227	-0.143555	1.960938	0.723145	0.491699	-0.001465	0.09668	-0.36499	0.218994	11.900808	0.712445	3.883011	0.039221	0.003836	23	1483	2967	-0.297675	-1.924536	-0.051548
455.220	13:10:33.086	43.462954070	1.275248317	11.264126	-5.857422	-1.475586	0.739258	0.708496	0.507812	0.01123	0.132324	-0.41748	0.180176	12.028525	0.958978	3.975171	0.079405	-0.010917	23	1483	2967	-0.318745	-1.925046	-0.044359
455.270	13:10:33.136	43.462954070	1.275248317	11.264126	-4.952148	-1.442383	0.674805	0.641113	0.53418	0.036621	0.149902	-0.4021	0.166992	12.028525	0.958978	3.975171	0.079405	-0.02113	23	1483	2967	-0.342976	-1.929783	-0.038037
455.320	13:10:33.186	43.462965903	1.275214975	11.106764	-5.838867	0.703125	1.884766	0.691895	0.54248	0.14502	0.186768	-0.326172	0.129639	11.295479	1.122918	3.916546	-0.025361	-0.031344	24	1492	2944	-0.362431	-1.929811	-0.033215
455.370	13:10:33.236	43.462965903	1.275214975	11.106764	-5.630859	0.678711	1.796875	0.662109	0.532227	0.044434	0.205811	-0.264404	0.112793	11.295479	1.122918	3.916546	-0.025361	-0.026804	24	1492	2944	-0.378849	-1.928134	-0.028138
455.420	13:10:33.286	43.462965903	1.275214975	10.779355	-5.417969	-0.467773	1.352539	0.660156	0.522461	0.077148	0.21167	-0.153076	0.035645	11.123308	1.326555	3.822246	-0.185925	-0.029074	24	1492	2944	-0.390738	-1.928426	-0.030925
455.470	13:10:33.336	43.462965903	1.275214975	10.779355	-5.870117	-0.110352	1.638672	0.666504	0.52832	0.129395	0.212646	-0.127686	-0.091309	11.123308	1.326555	3.822246	-0.185925	-0.026804	24	1492	2944	-0.399659	-1.926973	-0.041469
455.520	13:10:33.386	43.462975746	1.275181072	10.837967	-5.893555	0.026367	1.178711	0.651855	0.556641	0.220703	0.231934	-0.067383	0.009521	10.818665	1.51362	3.681063	-0.405092	-0.014321	81	1457	2890	-0.405928	-1.922958	-0.053232
455.570	13:10:33.436	43.462975746	1.275181072	10.837967	-6.115234	-0.314453	0.87793	0.651855	0.536621	0.088867	0.230225	0.084961	0.108887	10.818665	1.51362	3.681063	-0.405092	-0.016591	81	1457	2890	-0.405423	-1.919497	-0.056936
455.620	13:10:33.486	43.462975746	1.275181072	10.999839	-9.427734	1.207031	2.299805	0.664551	0.556641	0.094727	0.213867	0.262695	0.136719	10.87904	1.702551	3.546673	-0.622461	-0.009782	81	1457	2890	-0.391031	-1.918523	-0.055522
455.670	13:10:33.536	43.462975746	1.275181072	10.999839	-11.446289	0.969727	2.402344	0.693848	0.530273	0.125488	0.208496	0.286621	0.237793	10.87904	1.702551	3.546673	-0.622461	0.021994	81	1457	2890	-0.369517	-1.925096	-0.048478
455.720	13:10:33.586	43.462984779	1.275147191	11.90766	-11.329102	-0.472656	1.574219	0.666504	0.552734	0.098633	0.158936	0.228271	0.289307	11.032177	1.912398	3.454869	-0.8013	0.028803	121	1432	2894	-0.346461	-1.904664	-0.047513
455.770	13:10:33.636	43.462984779	1.275147191	11.90766	-12.074219	-0.378906	1.994141	0.632812	0.566895	0.129395	0.139404	0.154297	0.389893	11.032177	1.912398	3.454869	-0.8013	0.039016	121	1432	2894	-0.326421	-1.89301	-0.038159
455.820	13:10:33.686	43.462984779	1.275147191	11.854155	-11.317383	-0.632812	1.65332	0.662109	0.584961	0.125488	0.106201	0.003662	0.318115	11.901114	2.144595	3.437334	-0.835087	0.042421	121	1432	2894	-0.310868	-1.889535	-0.031874
455.870	13:10:33.736	43.462984779	1.275147191	11.854155	-10.392578	-1.012695	1.416992	0.653809	0.599121	0.075195	0.068604	-0.057861	0.190918	11.901114	2.144595	3.437334	-0.835087	0.043556	121	1432	2894	-0.301569	-1.87656	-0.035218
455.920	13:10:33.786	43.462993004	1.275113457	11.835834	-10.970703	1.238281	2.698242	0.632812	0.597168	0.09668	0.055664	-0.064697	0.137695	11.867495	2.345099	3.418584	-0.894494	0.028803	184	1407	2865	-0.29757	-1.864082	-0.041439
455.970	13:10:33.836	43.462993004	1.275113457	11.835834	-10.220703	1.21875	2.603516	0.599121	0.619629	0.131348	0.055664	-0.061523	0.204102	11.867495	2.345099	3.418584	-0.894494	0.01405	184	1407	2865	-0.293417	-1.857909	-0.040007
456.020	13:10:33.886	43.462993004	1.275113457	11.764313	-9.478516	-0.227539	1.608398	0.607422	0.613281	0.17041	0.01001	0.040283	0.152588	11.837207	2.54657	3.386957	-0.982483	0.015185	184	1407	2865	-0.28303	-1.859619	-0.038887
456.070	13:10:33.936	43.462993004	1.275113457	11.764313	-10.166016	0.191406	1.96875	0.649414	0.605469	0.086914	-0.005615	0.07959	0.141846	11.837207	2.54657	3.386957	-0.982483	0.020859	184	1407	2865	-0.268519	-1.850396	-0.042899
456.120	13:10:33.986	43.463000250	1.275080493	11.733646	-9.939453	0.136719	1.954102	0.58252	0.623535	0.081055	0.002441	0.080811	0.239746	11.763615	2.732123	3.363917	-1.048581	0.021994	217	1355	2860	-0.254363	-1.845293	-0.042855
456.170	13:10:34.036	43.463000250	1.275080493	11.733646	-9.776367	-0.398438	1.595703	0.586426	0.643555	0.152832	-0.001465	0.04248	0.266357	11.763615	2.732123	3.363917	-1.048581	0.020859	217	1355	2860	-0.241291	-1.844925	-0.035195
456.220	13:10:34.086	43.463000250	1.275080493	11.40559	-11.560547	1.032227	2.696289	0.63916	0.637695	0.094727	-0.005615	-0.131348	0.110107	11.730354	2.89458	3.34657	-1.094427	0.037882	217	1355	2860	-0.234779	-1.839901	-0.034486
456.270	13:10:34.136	43.463000250	1.275080493	11.40559	-10.326172	0.731445	2.464844	0.58252	0.660156	0.125488	0.001465	-0.286621	0.151611	11.730354	2.89458	3.34657	-1.094427	0.017454	217	1355	2860	-0.237036	-1.831279	-0.03713
456.320	13:10:34.186	43.463007147	1.275048280	11.361822	-7.708984	-0.849609	1.046875	0.57373	0.666016	0.193359	-0.011475	-0.478271	0.139893	11.413966	3.005788	3.322333	-1.193269	0.015185	155	1344	2853	-0.250008	-1.824577	-0.036138
456.370	13:10:34.236	43.463007147	1.275048280	11.361822	-6.194336	-0.750977	1.235352	0.601074	0.651855	0.129395	-0.013672	-0.563965	0.119141	11.413966	3.005788	3.322333	-1.193269	-0.004107	155	1344	2853	-0.271155	-1.821918	-0.033539
456.420	13:10:34.286	43.463007147	1.275048280	10.981443	-3.868164	-0.950195	0.703125	0.571777	0.660156	0.17041	0.016846	-0.496826	0.161133	11.377009	3.092324	3.308862	-1.286246	-0.02113	155	1344	2853	-0.300577	-1.827115	-0.028872
456.470	13:10:34.336	43.463007147	1.275048280	10.981443	-3.220703	-1.202148	0.519531	0.588379	0.666016	0.207031	0.027588	-0.444824	0.087158	11.377009	3.092324	3.308862	-1.286246	-0.038153	155	1344	2853	-0.326695	-1.832917	-0.021975
456.520	13:10:34.386	43.463013951	1.275015823	10.429843	-3.992188	0.510742	1.970703	0.603516	0.651855	0.203125	0.063232	-0.247803	0.02124	11.002075	3.159822	3.282445	-1.440519	-0.040423	84	1349	2847	-0.346475	-1.836941	-0.019243
456.570	13:10:34.436	43.463013951	1.275015823	10.429843	-4.594727	0.614258	1.896484	0.538086	0.667969	0.243652	0.101074	-0.036133	0.119141	11.002075	3.159822	3.282445	-1.440519	-0.043827	84	1349	2847	-0.357273	-1.841189	-0.014946
456.620	13:10:34.486	43.463013951	1.275015823	10.563323	-8.198242	-0.652344	1.448242	0.594727	0.671875	0.208984	0.129639	0.253174	0.054688	10.475723	3.180573	3.221001	-1.658551	-0.013186	84	1349	2847	-0.352087	-1.843545	-0.007302
456.670	13:10:34.536	43.463013951	1.275015823	10.563323	-9.8125	-0.220703	1.870117	0.546387	0.669922	0.193359	0.151611	0.283936	-0.015381	10.475723	3.180573	3.221001	-1.658551	0.003836	84	1349	2847	-0.334622	-1.830702	-0.009703
456.720	13:10:34.586	43.463020758	1.274983613	11.294538	-10.681641	-0.056641	1.884766	0.548828	0.680176	0.241699	0.213867	0.221191	0.061523	10.601253	3.212589	3.177341	-1.826565	0.012915	63	1343	2852	-0.314901	-1.818801	-0.012562
456.770	13:10:34.636	43.463020758	1.274983613	11.294538	-10.585938	-0.268555	1.586914	0.59082	0.680176	0.164551	0.228271	0.195068	0.074463	10.601253	3.212589	3.177341	-1.826565	0.01632	63	1343	2852	-0.296394	-1.794417	-0.016705
456.820	13:10:34.686	43.463020758	1.274983613	11.687609	-13.15332	0.902344	2.875	0.550781	0.688477	0.199219	0.245117	0.199951	0.154785	11.285096	3.257613	3.165212	-1.862642	0.031073	63	1343	2852	-0.275013	-1.769096	-0.017264
456.870	13:10:34.736	43.463020758	1.274983613	11.687609	-13.78418	0.955078	3.023438	0.58252	0.669922	0.185547	0.247314	0.170654	0.155762	11.285096	3.257613	3.165212	-1.862642	0.035612	63	1343	2852	-0.251921	-1.730829	-0.015617
456.920	13:10:34.786	43.463027656	1.274951400	12.007315	-11.667969	-1.111328	1.352539	0.506836	0.702637	0.17041	0.23291	0.028564	0.138184	11.668094	3.300626	3.152625	-1.826075	0.044691	107	1336	2864	-0.234902	-1.693011	-0.01661
456.970	13:10:34.836	43.463027656	1.274951400	12.007315	-10.113281	-1.086914	1.208984	0.552734	0.694336	0.245605	0.237305	-0.083008	0.197754	11.668094	3.300626	3.152625	-1.826075	0.015185	107	1336	2864	-0.226271	-1.669248	-0.012366
457.020	13:10:34.886	43.463027656	1.274951400	11.877221	-9.177734	0.263672	1.674805	0.510742	0.696289	0.208984	0.23291	-0.202637	0.093994	12.001772	3.33639	3.112725	-1.746119	0.008376	107	1336	2864	-0.222979	-1.637619	-0.010474
457.070	13:10:34.936	43.463027656	1.274951400	11.877221	-7.983398	0.100586	1.297852	0.555176	0.702637	0.259277	0.223877	-0.262695	0.062744	12.001772	3.33639	3.112725	-1.746119	0.000432	107	1336	2864	-0.225633	-1.623285	-0.009387
457.120	13:10:34.986	43.463034742	1.274919800	11.522542	-7.040039	-0.349609	1.450195	0.607422	0.716797	0.288574	0.205811	-0.273926	0.10376	11.873209	3.364725	3.07244	-1.685984	-0.010917	118	1309	2867	-0.234296	-1.609472	-0.008569
457.170	13:10:35.036	43.463034742	1.274919800	11.522542	-6.980469	-0.016602	1.694336	0.54248	0.698242	0.251465	0.197754	-0.244141	0.101074	11.873209	3.364725	3.07244	-1.685984	-0.009782	118	1309	2867	-0.244275	-1.595066	-0.006889
457.220	13:10:35.086	43.463034742	1.274919800	11.563409	-5.323242	-0.923828	0.629883	0.42041	0.74707	0.331055	0.171143	-0.175049	0.027588	11.531888	3.390658	3.071924	-1.68257	-0.02113	118	1309	2867	-0.252221	-1.587572	-0.00141
457.270	13:10:35.136	43.463034742	1.274919800	11.563409	-6.291992	-0.966797	0.710938	0.544434	0.70459	0.30957	0.151611	-0.056885	-0.082275	11.531888	3.390658	3.071924	-1.68257	-0.013186	118	1309	2867	-0.256121	-1.576335	-0.000868
457.320	13:10:35.186	43.463042196	1.274888684	11.57611	-8.348633	1.055664	2.123047	0.580078	0.67627	0.307617	0.136719	0.113281	-0.408447	11.558805	3.442744	3.050362	-1.652435	-0.012052	148	1311	2890	-0.252379	-1.560243	-0.01189
457.370	13:10:35.236	43.463042196	1.274888684	11.57611	-9.480469	0.508789	1.588867	0.510742	0.680176	0.288574	0.147705	0.256836	-0.498047	11.558805	3.442744	3.050362	-1.652435	0.003836	148	1311	2890	-0.240985	-1.546113	-0.03592
457.420	13:10:35.286	43.463042196	1.274888684	12.053845	-10.679688	-0.479492	1.476562	0.555176	0.684082	0.377441	0.1521	0.316406	-0.583496	11.5725	3.496961	3.026396	-1.607431	0.008376	148	1311	2890	-0.22655	-1.531689	-0.063354
457.470	13:10:35.336	43.463042196	1.274888684	12.053845	-11.727539	-0.196289	1.767578	0.609863	0.605469	0.29248	0.165283	0.286621	-0.684814	11.5725	3.496961	3.026396	-1.607431	0.021994	148	1311	2890	-0.209574	-1.514337	-0.096668
457.520	13:10:35.386	43.463050284	1.274857797	12.303074	-11.692383	-0.316406	1.423828	0.67041	0.591309	0.238281	0.218018	0.141846	-0.537842	12.024223	3.47721	2.94257	-1.493151	0.032207	37	1323	2890	-0.192504	-1.488069	-0.132295
457.570	13:10:35.436	43.463050284	1.274857797	12.303074	-11.124023	-0.499023	1.185547	0.649414	0.560547	0.329102	0.230713	0.031738	-0.422852	12.024223	3.47721	2.94257	-1.493151	0.037882	37	1323	2890	-0.180186	-1.471125	-0.159581
457.620	13:10:35.486	43.463050284	1.274857797	12.60749	-10.671875	0.863281	2.297852	0.653809	0.566895	0.344727	0.221191	-0.05835	-0.355957	12.279783	3.420425	2.865042	-1.371219	0.021994	37	1323	2890	-0.17389	-1.449045	-0.177175
457.670	13:10:35.536	43.463050284	1.274857797	12.60749	-10.899414	1.208984	2.507812	0.609863	0.556641	0.323242	0.193604	-0.012695	-0.46167	12.279783	3.420425	2.865042	-1.371219	0.027668	37	1323	2890	-0.170939	-1.432878	-0.194539
457.720	13:10:35.586	43.463058284	1.274827037	12.520411	-9.535156	-0.405273	1.006836	0.708496	0.505859	0.327148	0.166504	0.0271	-0.411133	12.581723	3.335947	2.765075	-1.218551	0.020859	-4	1318	2899	-0.165809	-1.422351	-0.216026
457.770	13:10:35.636	43.463058284	1.274827037	12.520411	-9.55957	-0.220703	1.202148	0.637207	0.498047	0.276855	0.156738	-0.009521	-0.195068	12.581723	3.335947	2.765075	-1.218551	0.017454	-4	1318	2899	-0.158664	-1.406117	-0.233882
457.820	13:10:35.686	43.463058284	1.274827037	12.593414	-10.443359	1.550781	2.337891	0.586426	0.518066	0.358398	0.134033	-0.093506	0.170166	12.497663	3.236732	2.711762	-1.103338	0.01178	-4	1318	2899	-0.154883	-1.394886	-0.230424
457.870	13:10:35.736	43.463058284	1.274827037	12.593414	-9.858398	1.506836	2.142578	0.704102	0.5	0.307617	0.094482	-0.119141	0.333496	12.497663	3.236732	2.711762	-1.103338	0.009511	-4	1318	2899	-0.15562	-1.383464	-0.211113
457.920	13:10:35.786	43.463066737	1.274796510	12.691997	-9.079102	0.347656	1.512695	0.597168	0.536621	0.31543	0.010498	-0.056396	0.51709	12.578447	3.148567	2.661038	-0.988119	0.000432	15	1328	2924	-0.158003	-1.372403	-0.187477
457.970	13:10:35.836	43.463066737	1.274796510	12.691997	-10.022461	0.462891	1.755859	0.660156	0.558594	0.361816	-0.039307	0.02002	0.568604	12.578447	3.148567	2.661038	-0.988119	0.012915	15	1328	2924	-0.15834	-1.367016	-0.157953
458.020	13:10:35.886	43.463066737	1.274796510	12.735568	-10.154297	0.640625	1.750977	0.681152	0.568848	0.333008	-0.107422	0.043457	0.4021	12.678169	3.076798	2.596705	-0.875728	0.006106	15	1328	2924	-0.15605	-1.360566	-0.129197
458.070	13:10:35.936	43.463066737	1.274796510	12.735568	-10.084961	0.388672	1.583984	0.571777	0.588867	0.311523	-0.147705	0.018555	0.321289	12.678169	3.076798	2.596705	-0.875728	0.012915	15	1328	2924	-0.154186	-1.359615	-0.106023
458.120	13:10:35.986	43.463076186	1.274766326	12.545976	-10.342773	0.798828	2.223633	0.62207	0.607422	0.367676	-0.185059	-0.003662	0.300537	12.718523	2.989499	2.535793	-0.77953	0.007241	-10	1343	2935	-0.15402	-1.3621	-0.087951
458.170	13:10:36.036	43.463076186	1.274766326	12.545976	-10.445312	0.78418	2.307617	0.603516	0.605469	0.269043	-0.186768	-0.018555	0.200439	12.718523	2.989499	2.535793	-0.77953	0.006106	-10	1343	2935	-0.153611	-1.362101	-0.073411
458.220	13:10:36.086	43.463076186	1.274766326	12.336151	-8.673828	-0.844727	0.84668	0.578125	0.637695	0.296387	-0.170166	-0.091309	-0.018066	12.545385	2.899059	2.50959	-0.741691	0.004971	-10	1343	2935	-0.155001	-1.36913	-0.063551
458.270	13:10:36.136	43.463076186	1.274766326	12.336151	-8.165039	-1.050781	0.717773	0.630859	0.615234	0.303711	-0.146729	-0.082275	-0.189209	12.545385	2.899059	2.50959	-0.741691	0.000432	-10	1343	2935	-0.159783	-1.372797	-0.062968
458.320	13:10:36.186	43.463086177	1.274736251	12.030936	-10.476562	0.525391	2.162109	0.609863	0.583008	0.263184	-0.09082	0.04834	-0.507568	12.340416	2.788554	2.509282	-0.74729	-0.000703	-58	1348	2949	-0.161717	-1.376111	-0.07428
458.370	13:10:36.236	43.463086177	1.274736251	12.030936	-10.927734	0.515625	2.304688	0.676758	0.570801	0.311523	-0.037109	0.042969	-0.633545	12.340416	2.788554	2.509282	-0.74729	0.006106	-58	1348	2949	-0.158852	-1.379518	-0.098215
